26-04-18 18:42:00.645 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:42:04.667 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:42:04.667 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:42:05.507 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:42:05.507 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:42:05.507 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:42:06.531 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:42:06.531 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:42:06.531 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:42:07.643 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:42:07.643 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:42:07.643 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:42:08.708 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:42:08.708 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:42:08.708 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:42:09.735 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:42:09.735 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:42:09.735 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:42:10.764 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:42:10.766 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:42:10.766 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:42:11.853 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:42:11.853 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:42:11.853 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
